eventType,timestamp,orderId,orderLineNumber,customerId,loyaltyId,email,channel,productId,productName,productCategory,productBrand,quantity,unitPrice,lineTotal,currency,paymentMethod,salesAssociate,promoCode,purchasesValue,orderPriceTotal
commerce.purchases,2026-06-14T07:51:18.837Z,OFF-00800054,2,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,catalog,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,cash,online,,0,
commerce.purchases,2026-06-14T07:51:18.837Z,OFF-00800054,3,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,catalog,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,cash,online,,0,
commerce.purchases,2026-06-03T18:03:55.554Z,OFF-00800055,1,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,catalog,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,credit_card,SA-042,,1,1596
commerce.purchases,2026-06-03T18:03:55.554Z,OFF-00800055,2,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,catalog,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,credit_card,SA-042,,0,
commerce.purchases,2025-11-13T09:22:38.369Z,OFF-00800056,1,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,store-london,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,google_pay,online,SUMMER20,1,898.97
commerce.purchases,2025-11-13T09:22:38.369Z,OFF-00800056,2,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,store-london,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,google_pay,online,SUMMER20,0,
commerce.purchases,2025-11-13T09:22:38.369Z,OFF-00800056,3,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,google_pay,online,SUMMER20,0,
commerce.purchases,2026-02-08T23:49:51.762Z,OFF-00800057,1,CRM-00100007,LYL-00200007,rf1-w6-s63-vip-7-7c02ee@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,debit_card,N/A,,1,899
commerce.purchases,2025-03-14T18:29:28.673Z,OFF-00800058,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,credit_card,N/A,,1,558.99
commerce.purchases,2025-03-14T18:29:28.673Z,OFF-00800058,2,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,credit_card,N/A,,0,
commerce.purchases,2025-03-14T18:29:28.673Z,OFF-00800058,3,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,credit_card,N/A,,0,
commerce.purchases,2026-03-08T11:04:48.289Z,OFF-00800059,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,apple_pay,online,,1,548.99
commerce.purchases,2026-03-08T11:04:48.289Z,OFF-00800059,2,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,apple_pay,online,,0,
commerce.purchases,2025-02-09T07:37:28.205Z,OFF-00800060,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,popup-monaco,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,cash,online,,1,998
commerce.purchases,2025-11-05T06:24:10.175Z,OFF-00800061,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-mumbai,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,cash,SA-042,,1,79.99
commerce.purchases,2025-04-28T07:21:00.588Z,OFF-00800062,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,phone,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,google_pay,SA-117,,1,541.98
commerce.purchases,2025-04-28T07:21:00.588Z,OFF-00800062,2,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,phone,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,google_pay,SA-117,,0,
commerce.purchases,2025-02-28T03:59:18.106Z,OFF-00800063,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,store-newyork,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,google_pay,SA-298,,1,42
commerce.purchases,2025-05-15T04:05:22.473Z,OFF-00800064,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,popup-silverstone,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,N/A,,1,2847.99
commerce.purchases,2025-05-15T04:05:22.473Z,OFF-00800064,2,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,cash,N/A,,0,
commerce.purchases,2025-12-11T12:45:53.243Z,OFF-00800065,1,CRM-00100008,LYL-00200008,rf1-w8-s12-gold-8-e7cd58@f1traffic.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,google_pay,N/A,VIP25,1,1798
commerce.purchases,2025-01-13T15:03:04.570Z,OFF-00800066,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,google_pay,online,,1,809.96
commerce.purchases,2025-01-13T15:03:04.570Z,OFF-00800066,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,google_pay,online,,0,
commerce.purchases,2025-01-13T15:03:04.570Z,OFF-00800066,3,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,google_pay,online,,0,
commerce.purchases,2025-01-08T01:21:32.686Z,OFF-00800067,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,apple_pay,SA-298,,1,11376.99
commerce.purchases,2025-01-08T01:21:32.686Z,OFF-00800067,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,apple_pay,SA-298,,0,
commerce.purchases,2025-01-08T01:21:32.686Z,OFF-00800067,3,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,apple_pay,SA-298,,0,
commerce.purchases,2026-04-27T23:36:49.273Z,OFF-00800068,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,credit_card,SA-001,,1,818.98
commerce.purchases,2026-04-27T23:36:49.273Z,OFF-00800068,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,credit_card,SA-001,,0,
commerce.purchases,2025-07-21T03:11:09.644Z,OFF-00800069,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-monaco,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,credit_card,SA-298,,1,79.99
commerce.purchases,2025-05-28T13:26:20.736Z,OFF-00800070,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,google_pay,N/A,GOLD15,1,4076.98
commerce.purchases,2025-05-28T13:26:20.736Z,OFF-00800070,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,google_pay,N/A,GOLD15,0,
commerce.purchases,2025-05-28T13:26:20.736Z,OFF-00800070,3,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-london,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,google_pay,N/A,GOLD15,0,
commerce.purchases,2025-10-18T15:30:38.689Z,OFF-00800071,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,credit_card,SA-042,,1,249.99
commerce.purchases,2025-04-06T13:12:55.718Z,OFF-00800072,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,loyalty_points,online,,1,42
commerce.purchases,2026-02-06T16:27:14.512Z,OFF-00800073,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,apple_pay,SA-001,GOLD15,1,1167.99
commerce.purchases,2026-02-06T16:27:14.512Z,OFF-00800073,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-silverstone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,apple_pay,SA-001,GOLD15,0,
commerce.purchases,2025-04-20T19:26:52.351Z,OFF-00800074,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-silverstone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,credit_card,online,SAVE10,1,619.96
commerce.purchases,2025-04-20T19:26:52.351Z,OFF-00800074,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,popup-silverstone,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,2,39.99,79.98,USD,credit_card,online,SAVE10,0,
commerce.purchases,2025-10-20T21:17:24.201Z,OFF-00800075,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,debit_card,SA-298,,1,699.96
commerce.purchases,2025-10-20T21:17:24.201Z,OFF-00800075,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-mumbai,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,debit_card,SA-298,,0,
commerce.purchases,2025-07-04T21:45:51.008Z,OFF-00800076,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-milan,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,1,39.99,39.99,USD,debit_card,SA-042,,1,579.97
commerce.purchases,2025-07-04T21:45:51.008Z,OFF-00800076,2,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,store-milan,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,debit_card,SA-042,,0,
commerce.purchases,2025-02-24T15:50:43.760Z,OFF-00800077,1,CRM-00100009,LYL-00200009,rf1-w3-s15-vip-9-34a4de@f1traffic.com,catalog,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,debit_card,SA-042,,1,998
commerce.purchases,2025-04-22T03:19:50.734Z,OFF-00800078,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-london,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,loyalty_points,SA-042,,1,598
commerce.purchases,2026-03-19T04:51:59.527Z,OFF-00800079,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,phone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,cash,SA-203,SUMMER20,1,3766.99
commerce.purchases,2026-03-19T04:51:59.527Z,OFF-00800079,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,cash,SA-203,SUMMER20,0,
commerce.purchases,2026-03-19T04:51:59.527Z,OFF-00800079,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,phone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,cash,SA-203,SUMMER20,0,
commerce.purchases,2025-02-22T01:14:19.491Z,OFF-00800080,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,apple_pay,online,,1,709.97
commerce.purchases,2025-02-22T01:14:19.491Z,OFF-00800080,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,apple_pay,online,,0,
commerce.purchases,2025-06-29T17:34:53.924Z,OFF-00800081,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-mumbai,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,loyalty_points,SA-042,,1,3636.98
commerce.purchases,2025-06-29T17:34:53.924Z,OFF-00800081,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,loyalty_points,SA-042,,0,
commerce.purchases,2025-06-29T17:34:53.924Z,OFF-00800081,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-mumbai,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,loyalty_points,SA-042,,0,
commerce.purchases,2025-06-24T16:41:47.503Z,OFF-00800082,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,cash,SA-203,,1,1040
commerce.purchases,2025-06-24T16:41:47.503Z,OFF-00800082,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,cash,SA-203,,0,
commerce.purchases,2025-04-11T05:36:45.278Z,OFF-00800083,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,cash,SA-042,,1,5196.99
commerce.purchases,2025-04-11T05:36:45.278Z,OFF-00800083,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,cash,SA-042,,0,
commerce.purchases,2025-04-11T05:36:45.278Z,OFF-00800083,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,cash,SA-042,,0,
commerce.purchases,2025-11-14T00:50:24.052Z,OFF-00800084,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,apple_pay,SA-117,,1,583
commerce.purchases,2025-11-14T00:50:24.052Z,OFF-00800084,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,2,42,84,USD,apple_pay,SA-117,,0,
commerce.purchases,2025-08-22T03:18:11.752Z,OFF-00800085,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,google_pay,SA-042,SAVE10,1,10078
commerce.purchases,2025-08-22T03:18:11.752Z,OFF-00800085,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,google_pay,SA-042,SAVE10,0,
commerce.purchases,2025-08-22T03:18:11.752Z,OFF-00800085,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-milan,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,google_pay,SA-042,SAVE10,0,
commerce.purchases,2025-07-22T03:22:42.979Z,OFF-00800086,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,loyalty_points,online,,1,5358.98
commerce.purchases,2025-07-22T03:22:42.979Z,OFF-00800086,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,loyalty_points,online,,0,
commerce.purchases,2025-03-31T10:51:17.615Z,OFF-00800087,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,debit_card,SA-298,,1,1942
commerce.purchases,2025-03-31T10:51:17.615Z,OFF-00800087,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,debit_card,SA-298,,0,
commerce.purchases,2025-03-31T10:51:17.615Z,OFF-00800087,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,debit_card,SA-298,,0,
commerce.purchases,2025-06-03T07:41:35.325Z,OFF-00800088,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-298,VIP25,1,291.99
commerce.purchases,2025-06-03T07:41:35.325Z,OFF-00800088,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,catalog,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,cash,SA-298,VIP25,0,
commerce.purchases,2025-11-29T23:12:04.585Z,OFF-00800089,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-london,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,apple_pay,N/A,SUMMER20,1,819.96
commerce.purchases,2025-11-29T23:12:04.585Z,OFF-00800089,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,store-london,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,apple_pay,N/A,SUMMER20,0,
commerce.purchases,2025-05-17T09:00:34.812Z,OFF-00800090,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-monaco,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,cash,SA-042,,1,708.97
commerce.purchases,2025-05-17T09:00:34.812Z,OFF-00800090,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-042,,0,
commerce.purchases,2025-05-17T09:00:34.812Z,OFF-00800090,3,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-monaco,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,cash,SA-042,,0,
commerce.purchases,2025-08-19T23:15:04.164Z,OFF-00800091,1,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,apple_pay,SA-001,,1,128
commerce.purchases,2025-08-19T23:15:04.164Z,OFF-00800091,2,CRM-00100010,LYL-00200010,rf1-w10-s63-vip-10-22690e@f1traffic.com,popup-silverstone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,apple_pay,SA-001,,0,
commerce.purchases,2024-12-22T21:03:04.047Z,OFF-00800092,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-mumbai,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,apple_pay,SA-001,,1,519.97
commerce.purchases,2024-12-22T21:03:04.047Z,OFF-00800092,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-mumbai,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,apple_pay,SA-001,,0,
commerce.purchases,2026-06-01T11:53:57.706Z,OFF-00800093,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-london,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,apple_pay,SA-203,SUMMER20,1,1329.95
commerce.purchases,2026-06-01T11:53:57.706Z,OFF-00800093,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-london,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,apple_pay,SA-203,SUMMER20,0,
commerce.purchases,2026-06-01T11:53:57.706Z,OFF-00800093,3,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-london,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,apple_pay,SA-203,SUMMER20,0,
commerce.purchases,2025-05-07T15:15:26.381Z,OFF-00800094,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,catalog,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,credit_card,SA-001,,1,132
commerce.purchases,2025-05-07T15:15:26.381Z,OFF-00800094,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,catalog,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,credit_card,SA-001,,0,
commerce.purchases,2025-08-23T05:45:39.131Z,OFF-00800095,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-silverstone,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,credit_card,SA-203,SAVE10,1,1318.96
commerce.purchases,2025-08-23T05:45:39.131Z,OFF-00800095,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,credit_card,SA-203,SAVE10,0,
commerce.purchases,2025-08-23T05:45:39.131Z,OFF-00800095,3,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-silverstone,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,credit_card,SA-203,SAVE10,0,
commerce.purchases,2025-05-17T05:55:15.893Z,OFF-00800096,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-mumbai,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,loyalty_points,SA-203,SAVE10,1,429.98
commerce.purchases,2025-05-17T05:55:15.893Z,OFF-00800096,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-mumbai,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,loyalty_points,SA-203,SAVE10,0,
commerce.purchases,2026-04-23T16:10:37.459Z,OFF-00800097,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-monaco,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,debit_card,SA-298,,1,5467.99
commerce.purchases,2026-04-23T16:10:37.459Z,OFF-00800097,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-monaco,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,SA-298,,0,
commerce.purchases,2026-04-23T16:10:37.459Z,OFF-00800097,3,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-monaco,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,debit_card,SA-298,,0,
commerce.purchases,2025-07-23T07:34:52.531Z,OFF-00800098,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-silverstone,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,cash,SA-203,VIP25,1,5288.99
commerce.purchases,2025-07-23T07:34:52.531Z,OFF-00800098,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,popup-silverstone,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,cash,SA-203,VIP25,0,
commerce.purchases,2025-08-15T22:35:41.653Z,OFF-00800099,1,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-newyork,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,cash,SA-001,,1,2640
commerce.purchases,2025-08-15T22:35:41.653Z,OFF-00800099,2,CRM-00100011,LYL-00200011,rf1-w2-s67-vip-11-052b3f@f1traffic.com,store-newyork,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,cash,SA-001,,0,
